mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2020-08-26 12:38:43.579022080,79.47,25.02,1927.0,186.0,1553.0,186.2,1139.0,186.2,49,S,2A,3413
2020-11-16 12:28:39.079022080,79.47,25.02,1592.0,6.0,1299.0,6.0,920.0,5.6,460,S,2A,3413
2019-07-03 01:18:33.579022080,79.47,25.02,2011.0,88.0,1666.0,83.8,1126.0,96.1,45,S,2A,3413
2021-05-13 00:28:34.579023872,79.47,25.02,1492.0,89.0,1224.0,88.6,854.0,88.6,105,S,2B,3413
2018-04-11 01:07:59.579023872,79.47,25.02,2044.0,37.0,1638.0,38.7,1222.0,34.1,34,S,2A,3413
2018-10-03 01:08:33.079022336,79.47,25.02,2087.0,4.0,1713.0,3.8,1193.0,2.9,385,S,2A,3413
2019-11-29 00:58:30.579023872,79.47,25.02,1749.0,8.0,1434.0,6.8,1002.0,9.4,414,S,2A,3413
2022-04-07 12:18:39.579023616,79.47,25.02,1270.0,48.0,999.0,51.3,784.0,40.8,20,S,2A,3413
2019-05-26 01:08:57.079024128,79.47,25.02,1877.0,98.0,1538.0,98.0,1076.0,98.0,94,S,2A,3413
2021-08-18 00:18:36.579023872,79.47,25.02,1950.0,48.0,1618.0,47.9,1089.0,48.6,14,S,2A,3413
2021-08-13 01:08:26.579023872,79.47,25.02,1852.0,43.0,1509.0,39.9,1073.0,49.2,64,S,2B,3413
2019-10-01 01:20:12.079024128,79.47,25.02,1818.0,4.0,1487.0,4.2,1045.0,3.0,344,S,2A,3413
2019-06-25 12:28:42.579023872,79.47,25.02,1825.0,140.0,1471.0,139.2,1081.0,142.9,10,S,2B,3413
2021-02-21 00:58:35.079022080,79.47,25.02,1648.0,4.0,1350.0,4.0,944.0,3.7,404,S,2B,3413
2017-07-07 00:06:56.079022080,79.47,25.02,2223.0,63.0,1831.0,65.9,1261.0,57.0,34,S,2A,3413
2020-07-15 00:38:41.079022080,79.47,25.02,1720.0,64.0,1402.0,64.2,997.0,64.2,145,S,2A,3413
2016-12-08 15:04:04.068059904,79.47,25.02,2511.0,105.0,2047.0,123.8,1455.0,50.0,5,S,1A,3413
2018-06-22 00:07:09.079022080,79.47,25.02,2125.0,29.0,1741.0,28.3,1219.0,30.7,105,S,2B,3413
2017-01-18 13:07:11.079024128,79.47,25.02,2401.0,9.0,1958.0,8.2,1390.0,9.2,299,S,2A,3413
2021-11-18 15:04:35.584582912,79.47,25.02,1445.0,51.0,1128.0,59.9,903.0,31.8,6,S,1B,3413
2017-07-19 00:46:58.579022080,79.47,25.02,2344.0,29.0,1923.0,30.5,1340.0,26.1,94,S,2A,3413
2018-08-22 00:27:30.579024128,79.47,25.02,2430.0,34.0,1964.0,33.2,1430.0,36.0,45,S,2A,3413
2016-07-08 15:04:22.101709824,79.47,25.02,2441.0,39.0,1951.0,46.3,1467.0,21.2,12,S,1A,3413
2018-07-10 12:26:50.579022080,79.47,25.02,2090.0,146.0,1698.0,148.4,1218.0,141.2,9,S,2B,3413
2019-11-27 12:28:40.579022080,79.47,25.02,1788.0,18.0,1469.0,19.5,1019.0,16.0,249,S,2A,3413
2022-04-06 00:38:37.579022080,79.47,25.02,1279.0,135.0,1156.0,135.8,548.0,132.6,4,S,2A,3413
2021-05-24 00:48:36.079022080,79.47,25.02,1443.0,97.0,1077.0,94.7,960.0,100.0,15,S,2B,3413
2020-08-18 12:28:37.079024128,79.47,25.02,2088.0,41.0,1695.0,39.5,1220.0,42.9,30,S,2B,3413
2020-02-08 01:18:35.079022080,79.47,25.02,1750.0,4.0,1438.0,4.3,997.0,4.5,394,S,2B,3413
2021-07-07 23:58:39.079024128,79.47,25.02,1688.0,64.0,1355.0,48.6,1006.0,84.6,84,S,2A,3413
2020-05-29 12:58:28.079024128,79.47,25.02,1560.0,21.0,1266.0,21.9,911.0,19.1,120,S,2A,3413
2021-07-04 13:18:23.079024128,79.47,25.02,1457.0,96.0,1183.0,83.4,851.0,115.5,20,S,2B,3413
2017-01-11 12:26:54.079022080,79.47,25.02,2408.0,9.0,1966.0,9.5,1391.0,9.3,290,S,2A,3413
2021-10-16 00:48:29.579023872,79.47,25.02,1532.0,5.0,1252.0,5.3,882.0,3.1,325,S,2B,3413
2017-12-10 23:56:42.579022080,79.47,25.02,2192.0,12.0,1793.0,12.3,1260.0,11.4,274,S,2A,3413
2017-08-05 12:47:37.079024128,79.47,25.02,2442.0,43.0,2008.0,43.3,1390.0,41.8,59,S,2B,3413
2018-04-08 13:07:17.079024384,79.47,25.02,2028.0,57.0,1604.0,60.1,1241.0,52.5,19,S,2B,3413
2020-12-07 11:58:48.079022080,79.47,25.02,1640.0,8.0,1344.0,7.8,940.0,7.2,339,S,2A,3413
2017-10-24 12:47:05.579023872,79.47,25.02,2187.0,4.0,1792.0,4.1,1253.0,4.0,390,S,2A,3413
2018-09-11 23:56:50.079022080,79.47,25.02,1980.0,248.0,1639.0,248.5,1111.0,246.3,5,S,2A,3413
2020-05-05 12:28:41.079021824,79.47,25.02,1474.0,27.0,1176.0,25.2,889.0,28.8,90,S,2A,3413
2020-03-26 12:28:36.079022080,79.47,25.02,1450.0,79.0,1173.0,84.1,853.0,69.6,10,S,2A,3413
2018-06-09 12:06:42.579023872,79.47,25.02,2015.0,93.0,1630.0,93.1,1185.0,93.1,99,S,2B,3413
2018-08-10 12:47:01.079024128,79.47,25.02,2595.0,44.0,2086.0,44.4,1544.0,42.1,29,S,2A,3413
2019-10-31 00:28:36.079024128,79.47,25.02,1803.0,6.0,1473.0,6.1,1039.0,5.5,304,S,2B,3413
2021-01-18 00:28:36.579024128,79.47,25.02,1553.0,38.0,1276.0,38.0,886.0,38.0,244,S,2A,3413
2021-05-28 23:58:45.079022080,79.47,25.02,1387.0,133.0,971.0,140.9,990.0,125.9,15,S,2B,3413
2021-06-09 12:28:40.579022080,79.47,25.02,1497.0,49.0,1179.0,47.9,923.0,50.3,70,S,2A,3413
2019-07-23 23:58:45.579023616,79.47,25.02,2272.0,76.0,1829.0,79.9,1348.0,68.3,24,S,2B,3413
2018-01-29 01:17:32.579023872,79.47,25.02,2109.0,7.0,1723.0,6.3,1217.0,7.5,314,S,2B,3413
2016-06-24 12:07:11.079024128,79.47,25.02,2562.0,78.0,2087.0,77.6,1486.0,77.6,119,S,2A,3413
2019-05-02 12:53:48.579023872,79.47,25.02,1932.0,116.0,1577.0,116.4,1115.0,116.4,79,S,2A,3413
2018-10-25 13:07:50.079024128,79.47,25.02,2089.0,4.0,1712.0,3.8,1198.0,3.3,380,S,2B,3413
2021-03-19 23:58:44.079022080,79.47,25.02,1342.0,227.0,992.0,245.5,904.0,202.2,5,S,2A,3413
2021-07-10 00:38:34.079024128,79.47,25.02,1619.0,27.0,1342.0,17.0,906.0,41.4,55,S,2B,3413
2019-02-13 01:18:02.579023872,79.47,25.02,1995.0,5.0,1639.0,4.3,1138.0,5.9,305,S,2A,3413
2020-06-22 12:38:37.079022080,79.47,25.02,1707.0,21.0,1398.0,22.1,978.0,19.8,130,S,2B,3413
2017-11-24 00:06:55.579023872,79.47,25.02,2194.0,8.0,1806.0,7.7,1247.0,7.4,314,S,2A,3413
2019-07-08 01:18:26.579023872,79.47,25.02,2158.0,89.0,1630.0,32.2,1415.0,130.4,55,S,2A,3413
2018-06-14 12:06:41.579023616,79.47,25.02,2079.0,85.0,1687.0,84.6,1215.0,84.6,109,S,2B,3413
2021-10-23 12:48:27.579023872,79.47,25.02,1522.0,6.0,1244.0,6.1,878.0,5.2,319,S,2B,3413
2020-08-09 11:58:41.579023616,79.47,25.02,2247.0,42.0,1804.0,41.8,1340.0,41.2,30,S,2B,3413
2018-08-30 12:46:59.579021824,79.47,25.02,2337.0,80.0,1906.0,81.1,1352.0,76.5,9,S,2A,3413
2017-06-21 00:36:58.579023872,79.47,25.02,2185.0,55.0,1789.0,44.9,1255.0,71.5,64,S,2A,3413
2018-08-05 11:56:37.079024128,79.47,25.02,2446.0,41.0,2022.0,42.9,1377.0,37.2,59,S,2B,3413
2016-07-21 12:47:29.579022080,79.47,25.02,2668.0,21.0,2152.0,20.9,1577.0,19.7,89,S,2A,3413
2018-10-13 01:08:24.079022080,79.47,25.02,2105.0,4.0,1730.0,4.5,1200.0,4.0,355,S,2B,3413
2016-10-09 12:47:39.079024128,79.47,25.02,2488.0,5.0,2031.0,4.9,1436.0,4.6,350,S,2A,3413
2021-08-27 00:48:35.079021824,79.47,25.02,1740.0,86.0,1409.0,80.8,1021.0,96.2,14,S,2A,3413
2020-06-12 00:28:39.579022336,79.47,25.02,1680.0,18.0,1374.0,19.2,967.0,15.5,165,S,2A,3413
2019-02-13 01:17:51.079024128,79.47,25.02,2009.0,4.0,1658.0,4.1,1136.0,5.2,345,S,2A,3413
2019-06-19 12:58:41.579021824,79.47,25.02,1966.0,52.0,1599.0,57.2,1145.0,40.0,79,S,2B,3413
2017-11-02 13:17:15.579022080,79.47,25.02,2210.0,8.0,1814.0,8.3,1263.0,7.0,309,S,2A,3413
2018-10-07 00:04:21.579024128,79.47,25.02,2089.0,4.0,1711.0,4.3,1198.0,3.8,365,S,2B,3413
2020-06-02 15:04:23.825931008,79.47,25.02,1552.0,96.0,1237.0,112.8,938.0,57.9,5,S,1A,3413
2021-11-23 13:08:27.079023872,79.47,25.02,1526.0,9.0,1254.0,8.6,870.0,8.7,280,S,2A,3413
2018-07-25 15:04:14.319052288,79.47,25.02,2095.0,55.0,1526.0,71.2,1437.0,28.6,6,S,1B,3413
2018-07-08 00:27:31.579023872,79.47,25.02,2174.0,13.0,1775.0,13.3,1256.0,12.5,135,S,2A,3413
2017-08-20 11:56:57.079024128,79.47,25.02,2447.0,36.0,1990.0,34.2,1425.0,39.3,50,S,2A,3413
2017-05-07 15:04:03.287574016,79.47,25.02,2219.0,46.0,1766.0,54.5,1343.0,27.0,6,S,1B,3413
2021-12-15 00:48:35.079021824,79.47,25.02,1459.0,15.0,1187.0,15.9,848.0,13.5,205,S,2B,3413
2021-08-21 23:58:40.079024128,79.47,25.02,1868.0,39.0,1490.0,38.8,1127.0,38.3,25,S,2B,3413
2018-02-03 00:26:51.579022080,79.47,25.02,2106.0,6.0,1724.0,5.7,1208.0,6.2,324,S,2A,3413
2020-01-11 12:28:40.079024128,79.47,25.02,1764.0,21.0,1449.0,20.7,1005.0,20.7,449,S,2B,3413
2017-11-23 11:57:12.579023872,79.47,25.02,2221.0,14.0,1818.0,14.5,1276.0,14.2,240,S,2A,3413
2021-05-06 11:58:37.579023616,79.47,25.02,1451.0,37.0,1146.0,38.9,891.0,32.2,60,S,2A,3413
2021-08-21 23:58:45.579022080,79.47,25.02,1881.0,29.0,1496.0,28.4,1141.0,30.6,25,S,2B,3413
2018-05-27 00:36:56.079022080,79.47,25.02,1956.0,36.0,1566.0,36.1,1172.0,36.5,95,S,2B,3413
2021-02-14 12:28:40.579022080,79.47,25.02,1637.0,3.0,1345.0,3.5,933.0,3.3,389,S,2B,3413
2020-07-24 13:18:34.079022336,79.47,25.02,2026.0,4.0,1620.0,3.6,1216.0,3.8,60,S,2A,3413
2021-02-02 23:58:48.079022080,79.47,25.02,1557.0,6.0,1274.0,6.4,895.0,6.6,325,S,2B,3413
2021-01-23 00:28:42.079022080,79.47,25.02,1660.0,5.0,1371.0,5.2,936.0,5.2,434,S,2A,3413
2021-06-18 00:48:37.079022080,79.47,25.02,1496.0,79.0,1180.0,76.6,920.0,82.8,35,S,2A,3413
2018-07-15 12:26:46.579022080,79.47,25.02,2257.0,34.0,1860.0,32.1,1279.0,38.4,79,S,2B,3413
2020-01-11 12:28:39.579023872,79.47,25.02,1747.0,23.0,1438.0,22.7,992.0,22.7,409,S,2B,3413
2019-11-22 12:28:40.579022080,79.47,25.02,1804.0,16.0,1491.0,15.9,1016.0,15.1,239,S,2A,3413
2018-12-15 23:57:42.579023872,79.47,25.02,2052.0,7.0,1694.0,7.1,1158.0,6.9,445,S,2B,3413
2019-07-12 13:08:36.079022080,79.47,25.02,2111.0,106.0,1690.0,106.3,1266.0,105.3,10,S,2A,3413
2018-06-02 00:06:43.579022080,79.47,25.02,2021.0,30.0,1656.0,27.8,1159.0,35.3,114,S,2A,3413
2018-09-01 23:56:36.579022080,79.47,25.02,2227.0,56.0,1792.0,55.9,1321.0,56.1,15,S,2B,3413
2018-04-12 12:47:29.579023872,79.47,25.02,1996.0,41.0,1617.0,41.9,1171.0,39.5,39,S,2B,3413
2018-10-22 00:04:02.579022080,79.47,25.02,2103.0,4.0,1725.0,4.3,1202.0,3.6,355,S,2B,3413
2019-11-15 01:18:28.579022080,79.47,25.02,1794.0,10.0,1467.0,9.4,1034.0,9.7,274,S,2A,3413
2020-11-29 15:04:29.429692928,79.47,25.02,1602.0,89.0,1328.0,103.2,896.0,46.6,5,S,1A,3413
2019-05-25 13:04:57.579022080,79.47,25.02,1933.0,93.0,1580.0,93.1,1114.0,93.1,99,S,2A,3413
2018-06-11 12:47:02.579022080,79.47,25.02,2018.0,28.0,1649.0,28.0,1163.0,28.1,89,S,2A,3413
2017-04-17 12:47:39.579022080,79.47,25.02,2198.0,26.0,1767.0,27.7,1307.0,22.5,29,S,2A,3413
2020-10-03 00:38:38.079021824,79.47,25.02,1629.0,5.0,1336.0,5.5,932.0,4.6,324,S,2A,3413
2021-07-17 01:18:30.079022336,79.47,25.02,1730.0,50.0,1439.0,47.7,960.0,55.5,45,S,2B,3413
2020-07-29 01:08:35.079022080,79.47,25.02,2508.0,144.0,1969.0,150.3,1553.0,133.2,5,S,2B,3413
2020-12-04 00:28:32.579023616,79.47,25.02,1605.0,6.0,1325.0,7.0,906.0,5.3,495,S,2A,3413
2017-06-21 12:47:02.079024128,79.47,25.02,2165.0,94.0,1714.0,85.4,1322.0,107.8,39,S,2A,3413
2021-04-29 12:08:40.579022080,79.47,25.02,1542.0,52.0,1237.0,53.3,921.0,49.5,30,S,2B,3413
2020-01-29 00:28:44.079022080,79.47,25.02,1721.0,4.0,1415.0,4.1,980.0,4.2,374,S,2A,3413
2020-01-30 00:48:33.079023872,79.47,25.02,1765.0,6.0,1455.0,5.8,998.0,6.5,444,S,2A,3413
2017-06-16 11:56:44.579022080,79.47,25.02,2209.0,30.0,1805.0,30.1,1273.0,29.6,79,S,2A,3413
2017-11-03 00:36:58.079024128,79.47,25.02,2188.0,5.0,1796.0,5.2,1251.0,4.2,334,S,2A,3413
2021-10-14 13:08:27.579022080,79.47,25.02,1530.0,5.0,1256.0,5.2,874.0,5.1,330,S,2B,3413
2021-05-09 12:58:30.579022080,79.47,25.02,1501.0,36.0,1188.0,37.1,917.0,34.1,50,S,2A,3413
2021-04-21 11:58:42.079022080,79.47,25.02,1499.0,71.0,1221.0,77.9,868.0,53.8,30,S,2A,3413
2020-01-01 13:18:34.079022336,79.47,25.02,1717.0,5.0,1409.0,4.9,981.0,4.7,339,S,2B,3413
2018-09-02 00:46:56.079022080,79.47,25.02,2259.0,56.0,1839.0,59.1,1312.0,49.8,14,S,2A,3413
2020-07-14 12:28:37.079024128,79.47,25.02,1865.0,116.0,1499.0,116.3,1110.0,116.3,80,S,2B,3413
2019-05-29 01:18:28.079024384,79.47,25.02,1884.0,37.0,1492.0,34.4,1151.0,42.1,44,S,2B,3413
2020-02-28 12:38:43.579022080,79.47,25.02,1728.0,6.0,1418.0,6.5,987.0,5.0,419,S,2B,3413
2021-12-04 12:38:34.579023872,79.47,25.02,1502.0,17.0,1226.0,17.7,867.0,14.2,239,S,2A,3413
2021-10-14 00:58:22.579023872,79.47,25.02,1513.0,4.0,1241.0,4.4,866.0,3.2,365,S,2A,3413
2018-12-02 12:27:48.579022336,79.47,25.02,2092.0,5.0,1725.0,4.9,1184.0,4.5,360,S,2B,3413
2017-06-26 11:56:44.579022080,79.47,25.02,2229.0,44.0,1826.0,44.9,1278.0,42.8,59,S,2A,3413
2016-06-18 12:36:55.579023872,79.47,25.02,2571.0,62.0,2096.0,62.0,1490.0,62.0,150,S,2A,3413
2018-12-30 23:58:26.079022080,79.47,25.02,2076.0,5.0,1707.0,5.4,1182.0,4.7,345,S,2A,3413
2021-03-27 12:48:34.079022080,79.47,25.02,1631.0,65.0,1293.0,67.0,994.0,60.8,19,S,2B,3413
2021-06-28 00:48:30.579024128,79.47,25.02,1598.0,30.0,1305.0,31.0,922.0,27.0,85,S,2B,3413
2017-08-01 00:06:46.079021824,79.47,25.02,2596.0,51.0,2072.0,52.2,1564.0,49.1,15,S,2B,3413
2017-06-26 00:36:57.079022336,79.47,25.02,2154.0,76.0,1748.0,75.6,1258.0,77.9,15,S,2A,3413
2021-06-10 11:58:45.079022080,79.47,25.02,1617.0,18.0,1330.0,18.6,920.0,17.9,170,S,2A,3413
2021-06-28 12:58:30.579022080,79.47,25.02,1622.0,11.0,1315.0,12.0,949.0,9.3,150,S,2A,3413
2020-01-04 12:38:39.079022080,79.47,25.02,1672.0,39.0,1361.0,38.8,971.0,38.8,240,S,2A,3413
2020-11-18 00:58:33.579022080,79.47,25.02,1592.0,7.0,1309.0,6.6,906.0,6.9,475,S,2B,3413
2020-01-10 12:58:32.579023872,79.47,25.02,1691.0,5.0,1387.0,4.5,967.0,5.0,329,S,2B,3413
2018-07-01 11:56:37.079024128,79.47,25.02,2178.0,15.0,1782.0,15.0,1252.0,14.9,129,S,2B,3413
2021-01-25 13:18:24.579023872,79.47,25.02,1584.0,5.0,1295.0,4.9,913.0,5.5,339,S,2B,3413
2019-06-23 00:28:45.579022080,79.47,25.02,2007.0,98.0,1645.0,98.0,1150.0,98.0,95,S,2A,3413
2018-06-15 13:17:12.079022336,79.47,25.02,2043.0,103.0,1682.0,103.4,1160.0,103.4,89,S,2B,3413
2020-03-02 00:38:33.079024128,79.47,25.02,1690.0,6.0,1386.0,6.4,968.0,5.8,355,S,2A,3413
2020-12-12 12:48:31.579023872,79.47,25.02,1635.0,5.0,1337.0,5.0,941.0,5.6,349,S,2B,3413
2018-05-21 12:26:50.079024384,79.47,25.02,1952.0,26.0,1562.0,27.5,1171.0,22.1,90,S,2B,3413
2019-12-25 00:28:47.579022080,79.47,25.02,1723.0,4.0,1414.0,3.9,985.0,3.8,354,S,2B,3413
2017-10-08 13:17:13.579021824,79.47,25.02,2205.0,5.0,1807.0,5.0,1264.0,3.8,360,S,2A,3413
2017-11-04 00:06:46.079024128,79.47,25.02,2190.0,4.0,1795.0,4.6,1255.0,4.0,354,S,2A,3413
2021-10-21 00:48:30.579024128,79.47,25.02,1534.0,5.0,1255.0,5.2,882.0,4.8,315,S,2B,3413
2017-05-14 12:37:00.079024128,79.47,25.02,2202.0,125.0,1736.0,122.9,1354.0,128.5,10,S,2A,3413
2019-05-14 23:58:53.579024128,79.47,25.02,1887.0,34.0,1511.0,35.2,1131.0,32.3,54,S,2A,3413
2020-12-29 12:38:32.079023872,79.47,25.02,1561.0,9.0,1271.0,9.1,907.0,8.4,249,S,2B,3413
2018-10-24 00:37:52.079022080,79.47,25.02,2079.0,4.0,1706.0,4.2,1188.0,3.5,385,S,2A,3413
2016-06-26 12:47:15.579023872,79.47,25.02,2570.0,14.0,2082.0,13.9,1506.0,13.9,140,S,2A,3413
2021-03-27 12:48:28.079024128,79.47,25.02,1566.0,62.0,1232.0,63.9,966.0,58.4,19,S,2B,3413
2018-05-17 12:47:29.579023872,79.47,25.02,1963.0,23.0,1579.0,23.3,1166.0,23.6,109,S,2B,3413
2020-12-26 12:28:44.079022080,79.47,25.02,1632.0,3.0,1336.0,3.3,937.0,3.3,379,S,2A,3413
2021-04-16 00:38:37.579022080,79.47,25.02,1530.0,23.0,1233.0,25.1,905.0,19.6,65,S,2B,3413
2019-12-08 12:48:41.079022080,79.47,25.02,1741.0,5.0,1428.0,4.8,996.0,5.6,389,S,2B,3413
2018-06-03 12:36:54.079024128,79.47,25.02,2020.0,28.0,1642.0,28.5,1178.0,27.3,110,S,2B,3413
2016-08-24 12:27:09.079022080,79.47,25.02,2752.0,310.0,2247.0,310.3,1589.0,310.3,29,S,2A,3413
2021-01-14 12:08:39.079024128,79.47,25.02,1615.0,6.0,1319.0,5.4,931.0,5.9,339,S,2B,3413
2021-04-13 12:38:31.079024128,79.47,25.02,1506.0,27.0,1213.0,29.4,893.0,23.3,60,S,2B,3413
2017-05-25 12:06:47.079024128,79.47,25.02,2153.0,60.0,1706.0,58.8,1313.0,61.6,29,S,2A,3413
2021-07-05 12:48:37.079022080,79.47,25.02,1662.0,32.0,1356.0,31.2,961.0,34.2,90,S,2A,3413
2017-02-08 23:56:41.079024128,79.47,25.02,2365.0,8.0,1930.0,7.8,1366.0,8.8,305,S,2A,3413
2017-11-05 23:56:43.079024128,79.47,25.02,2192.0,5.0,1800.0,5.1,1250.0,3.8,344,S,2A,3413
2017-07-06 11:56:43.579022336,79.47,25.02,2311.0,25.0,1890.0,26.0,1330.0,23.5,119,S,2A,3413
2017-07-09 00:46:59.079022080,79.47,25.02,2312.0,81.0,1893.0,80.9,1327.0,80.9,114,S,2A,3413
2021-01-03 00:28:42.579022080,79.47,25.02,1629.0,3.0,1335.0,3.4,933.0,3.7,385,S,2B,3413
2017-10-04 12:47:38.579021824,79.47,25.02,2208.0,5.0,1810.0,4.9,1265.0,3.7,369,S,2A,3413
2017-06-03 12:36:58.579023872,79.47,25.02,2160.0,56.0,1677.0,53.0,1361.0,60.9,29,S,2A,3413
2017-07-09 00:47:40.579023872,79.47,25.02,2215.0,153.0,1707.0,148.8,1412.0,158.1,4,S,2B,3413
2021-06-02 23:58:45.079022080,79.47,25.02,1450.0,206.0,981.0,227.9,1068.0,185.4,5,S,2B,3413
2021-02-15 00:38:41.079022080,79.47,25.02,1572.0,3.0,1291.0,3.5,898.0,3.5,345,S,2B,3413
2020-09-22 12:28:37.079021824,79.47,25.02,1614.0,4.0,1320.0,3.7,929.0,3.2,370,S,2A,3413
2018-06-12 12:16:45.579023872,79.47,25.02,2084.0,78.0,1689.0,77.6,1222.0,77.6,119,S,2B,3413
2021-02-06 00:58:36.079022336,79.47,25.02,1549.0,8.0,1265.0,7.5,893.0,7.8,315,S,2B,3413
2021-05-29 12:58:31.579022080,79.47,25.02,1493.0,41.0,1186.0,42.3,907.0,37.7,90,S,2A,3413
2021-05-31 00:38:37.579022080,79.47,25.02,1491.0,39.0,1163.0,37.3,934.0,42.0,55,S,2B,3413
2017-12-24 13:07:06.079024128,79.47,25.02,2155.0,9.0,1757.0,9.0,1248.0,7.7,230,S,2B,3413
2019-02-06 12:47:50.079022080,79.47,25.02,1976.0,7.0,1613.0,6.5,1142.0,7.7,310,S,2A,3413
2020-06-24 13:18:28.079022080,79.47,25.02,1693.0,13.0,1375.0,14.2,987.0,10.7,170,S,2B,3413
2021-12-28 00:08:43.079021824,79.47,25.02,1437.0,7.0,1172.0,6.8,831.0,7.0,215,S,2B,3413
2021-12-28 12:18:38.079022080,79.47,25.02,1436.0,9.0,1173.0,9.6,829.0,8.9,210,S,2B,3413
2018-05-22 11:56:40.079024128,79.47,25.02,1943.0,27.0,1554.0,28.1,1165.0,24.0,90,S,2B,3413
2021-10-25 23:58:46.079022080,79.47,25.02,1535.0,5.0,1254.0,5.3,885.0,5.0,315,S,2B,3413
2019-01-19 00:27:47.579022080,79.47,25.02,2073.0,3.0,1711.0,3.4,1171.0,3.4,375,S,2B,3413
2019-11-13 00:38:39.079024128,79.47,25.02,1755.0,24.0,1437.0,24.2,1007.0,24.2,384,S,2B,3413
2018-07-08 23:56:40.079022080,79.47,25.02,2193.0,24.0,1791.0,25.4,1266.0,22.0,124,S,2B,3413
2021-09-04 00:08:42.579022080,79.47,25.02,1511.0,90.0,1156.0,94.5,973.0,82.4,14,S,2A,3413
2020-10-18 15:04:30.123933184,79.47,25.02,1674.0,59.0,1309.0,70.5,1043.0,32.9,6,S,1B,3413
2021-08-14 12:48:38.079022080,79.47,25.02,2085.0,77.0,1666.0,77.6,1254.0,76.0,10,S,2A,3413
2021-04-21 11:58:44.579022336,79.47,25.02,1486.0,32.0,1173.0,34.9,913.0,27.0,70,S,2A,3413
2017-05-22 12:47:03.579023872,79.47,25.02,2197.0,42.0,1776.0,44.8,1293.0,37.2,19,S,2A,3413
2019-10-30 15:04:23.712837120,79.47,25.02,1667.0,62.0,1312.0,73.6,1029.0,35.2,5,S,1A,3413
2020-07-04 12:28:42.579022080,79.47,25.02,1748.0,155.0,1405.0,155.1,1040.0,155.1,60,S,2B,3413
2020-10-12 13:18:19.579023872,79.47,25.02,1623.0,3.0,1331.0,3.6,928.0,2.9,409,S,2B,3413
2020-12-08 00:08:44.079022080,79.47,25.02,1637.0,12.0,1335.0,12.5,947.0,10.2,254,S,2A,3413
2019-07-31 12:48:34.079024128,79.47,25.02,2366.0,31.0,1890.0,23.0,1425.0,41.0,19,S,2A,3413
2021-06-18 00:48:31.079024128,79.47,25.02,1469.0,70.0,1148.0,64.6,916.0,78.5,35,S,2A,3413
2021-07-19 12:28:32.579023616,79.47,25.02,1682.0,24.0,1377.0,26.5,966.0,19.5,99,S,2B,3413
2018-04-14 12:36:55.079024384,79.47,25.02,2013.0,107.0,1615.0,110.9,1202.0,99.6,10,S,2B,3413
2017-04-06 13:17:13.579021824,79.47,25.02,2268.0,143.0,1824.0,138.7,1347.0,151.1,9,S,2A,3413
2021-01-18 12:38:34.079024128,79.47,25.02,1555.0,32.0,1269.0,32.1,898.0,32.1,289,S,2B,3413
2020-07-16 00:08:42.079024128,79.47,25.02,1964.0,38.0,1640.0,37.3,1081.0,39.2,44,S,2A,3413
2021-05-26 12:48:30.579024128,79.47,25.02,1448.0,139.0,1071.0,134.7,975.0,143.1,10,S,2A,3413
2019-10-06 00:29:45.579023872,79.47,25.02,1819.0,4.0,1487.0,3.9,1046.0,3.0,354,S,2B,3413
2018-12-22 12:27:46.079024128,79.47,25.02,2091.0,11.0,1717.0,9.6,1194.0,13.6,320,S,2B,3413
2017-11-11 12:06:56.079022080,79.47,25.02,2216.0,11.0,1823.0,11.2,1261.0,10.2,289,S,2A,3413
2020-06-14 00:18:44.079021824,79.47,25.02,1609.0,33.0,1318.0,34.9,924.0,28.8,95,S,2A,3413
2017-08-11 13:07:07.079021824,79.47,25.02,2517.0,34.0,2041.0,32.8,1472.0,37.0,39,S,2B,3413
2018-01-30 12:57:05.579024128,79.47,25.02,2169.0,3.0,1781.0,3.0,1238.0,3.0,379,S,2A,3413
2018-06-14 12:57:06.579022080,79.47,25.02,2036.0,39.0,1670.0,37.7,1165.0,42.7,89,S,2A,3413
2017-06-06 00:36:58.579023872,79.47,25.02,2161.0,42.0,1712.0,40.8,1318.0,44.9,54,S,2A,3413
2020-07-06 00:58:31.079024128,79.47,25.02,1600.0,62.0,1311.0,61.3,917.0,63.3,25,S,2B,3413
2020-02-03 01:18:35.079022080,79.47,25.02,1706.0,4.0,1399.0,4.2,976.0,4.2,364,S,2B,3413
2021-05-18 00:28:34.079024128,79.47,25.02,1493.0,76.0,1097.0,81.7,1012.0,69.5,25,S,2A,3413
2017-06-19 00:47:41.579022080,79.47,25.02,2182.0,85.0,1716.0,77.6,1348.0,96.2,35,S,2A,3413
2020-06-25 11:58:44.579023872,79.47,25.02,1462.0,105.0,1155.0,111.3,895.0,93.2,9,S,2A,3413
2020-10-08 00:38:33.079024128,79.47,25.02,1634.0,4.0,1337.0,4.4,939.0,4.0,314,S,2A,3413
2019-11-15 01:22:15.079022080,79.47,25.02,1760.0,5.0,1441.0,5.0,1010.0,5.1,434,S,2A,3413
2019-01-10 00:47:52.079021824,79.47,25.02,2035.0,8.0,1661.0,8.5,1176.0,7.3,275,S,2A,3413
2021-07-27 15:04:32.917011968,79.47,25.02,2343.0,42.0,2000.0,43.5,1221.0,37.2,5,S,1A,3413
